"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_vianant","Descripcio_tipus_vehicle","Descripcio_model","Descripcio_marca","Descripcio_color","Descripcio_carnet","Antiguitat_carnet","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud_WGS84","Latitud_WGS84"
"2021S003805    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0569 0569","Dijous","2021",7,"Juliol","8","14","Tarda","No és causa del  vianant","Ciclomotor","LIBERTY 50 2T","PIAGGIO","Blau","AM","7","429984.72","4582002.04",2.161481994,41.384652052
"2021S003805    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0569 0569","Dijous","2021",7,"Juliol","8","14","Tarda","No és causa del  vianant","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","429984.72","4582002.04",2.161481994,41.384652052
"2021S001334    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0569 0569","Dimarts","2021",3,"Març","16","09","Matí","No és causa del  vianant","Motocicleta","OUTLOOK DIERRE LOGIK","KEEWAY","Negre","B","5","429984.72","4582002.04",2.161481994,41.384652052
"2021S001334    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0569 0569","Dimarts","2021",3,"Març","16","09","Matí","No és causa del  vianant","Motocicleta","PEOPLE GTI 125","KYMCO","Negre","B","8","429984.72","4582002.04",2.161481994,41.384652052
"2021S001648    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0569 0569","Dimarts","2021",3,"Març","30","09","Matí","No és causa del  vianant","Furgoneta","Desconegut","MERCEDES","Blanc","Desconegut","Desconegut","429984.72","4582002.04",2.161481994,41.384652052
"2021S001648    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0569 0569","Dimarts","2021",3,"Març","30","09","Matí","No és causa del  vianant","Turisme","C3 PURETECH 83 S&S FEE","CITROEN","Gris","B","58","429984.72","4582002.04",2.161481994,41.384652052
"2021S005534    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0571 0571","Dilluns","2021",10,"Octubre","4","16","Tarda","No és causa del  vianant","Autobús","NL 243 F/GNC","MAN","Vermell","D","20","430025.84","4582042.13",2.161969112,41.385016710
"2021S005534    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0571 0571","Dilluns","2021",10,"Octubre","4","16","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","XIAOMI","Negre","B","1","430025.84","4582042.13",2.161969112,41.385016710
"2021S002614    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0571 0571","Dimarts","2021",5,"Maig","18","13","Matí","No és causa del  vianant","Motocicleta","LIBERTY 125 4T","PIAGGIO","Desconegut","B","17","430025.84","4582042.13",2.161969112,41.385016710
"2021S002614    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0571 0571","Dimarts","2021",5,"Maig","18","13","Matí","No és causa del  vianant","Taxi","CADDY","VOLKSWAGEN","Desconegut","B","33","430025.84","4582042.13",2.161969112,41.385016710
"2021S002402    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0571 0571","Dissabte","2021",5,"Maig","8","11","Matí","No és causa del  vianant","Turisme","KONA  KAUAI","HYUNDAI","Negre","B","38","430025.84","4582042.13",2.161969112,41.385016710
"2021S000530    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0573 0573","Dimarts","2021",2,"Febrer","2","14","Tarda","No és causa del  vianant","Camió rígid <= 3,5 tones","ATLEON","NISSAN","Blanc","B","25","430032.89","4582049.03",2.162052626,41.385079470
"2021S000530    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0573 0573","Dimarts","2021",2,"Febrer","2","14","Tarda","No és causa del  vianant","Turisme","CLIO","RENAULT","Gris","B","2","430032.89","4582049.03",2.162052626,41.385079470
"2021S000530    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0573 0573","Dimarts","2021",2,"Febrer","2","14","Tarda","No és causa del  vianant","Turisme","SUPERB","SKODA","Negre","B","2","430032.89","4582049.03",2.162052626,41.385079470
"2021S000797    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0577 0577","Dilluns","2021",2,"Febrer","15","14","Tarda","No és causa del  vianant","Motocicleta","PES125","HONDA","Negre","Desconegut","Desconegut","430052.27","4582067.99",2.162282201,41.385251923
"2021S000797    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0577 0577","Dilluns","2021",2,"Febrer","15","14","Tarda","No és causa del  vianant","Turisme","ATECA","SEAT","Blanc","B","10","430052.27","4582067.99",2.162282201,41.385251923
"2021S001500    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0581 0581","Dimarts","2021",3,"Març","23","16","Tarda","No és causa del  vianant","Turisme","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","430073.01","4582088.29",2.162527888,41.385436562
"2021S001500    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0581 0581","Dimarts","2021",3,"Març","23","16","Tarda","No és causa del  vianant","Turisme","IX35","HYUNDAI","Blanc","B","13","430073.01","4582088.29",2.162527888,41.385436562
"2021S001500    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0581 0581","Dimarts","2021",3,"Març","23","16","Tarda","No és causa del  vianant","Turisme","JUKE","NISSAN","Gris","B","3","430073.01","4582088.29",2.162527888,41.385436562
"2021S004791    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0583 0583","Dilluns","2021",8,"Agost","30","21","Tarda","No és causa del  vianant","Motocicleta","RAMBLA 125","DERBI","Blanc","B","48","430080.36","4582095.48",2.162614957,41.385501960
"2021S004791    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0583 0583","Dilluns","2021",8,"Agost","30","21","Tarda","No és causa del  vianant","Turisme","KADJAR","RENAULT","Blanc","B","14","430080.36","4582095.48",2.162614957,41.385501960
"2021S002982    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0583 0583","Dissabte","2021",6,"Juny","5","01","Nit","Creuar per fora pas de vianants","Motocicleta","GPD 125 A","YAMAHA","Negre","B","4","430080.36","4582095.48",2.162614957,41.385501960
"2021S002982    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0583 0583","Dissabte","2021",6,"Juny","5","01","Nit","Transitar a peu per la calçada","Motocicleta","GPD 125 A","YAMAHA","Negre","B","4","430080.36","4582095.48",2.162614957,41.385501960
"2021S002966    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0583 0583","Divendres","2021",6,"Juny","4","09","Matí","No és causa del  vianant","Motocicleta","SES 125","HONDA","Negre","B","26","430080.36","4582095.48",2.162614957,41.385501960
"2021S002966    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0583 0583","Divendres","2021",6,"Juny","4","09","Matí","No és causa del  vianant","Taxi","PRIUS PLUS","TOYOTA","Negre/Groc","B","32","430080.36","4582095.48",2.162614957,41.385501960
"2021S002671    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585","Dijous","2021",5,"Maig","20","16","Tarda","No és causa del  vianant","Motocicleta","SH 125","HONDA","Negre","A1","21","430197.26","4582210.36",2.163999731,41.386546805
"2021S002671    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585","Dijous","2021",5,"Maig","20","16","Tarda","No és causa del  vianant","Turisme","LEON X-PERIENCE","SEAT","Gris","B","41","430197.26","4582210.36",2.163999731,41.386546805
"2021S004349    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585","Dilluns","2021",8,"Agost","2","18","Tarda","No és causa del  vianant","Motocicleta","VESPA LX 125","PIAGGIO","Negre","A1","8","430197.26","4582210.36",2.163999731,41.386546805
"2021S004349    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585","Dilluns","2021",8,"Agost","2","18","Tarda","No és causa del  vianant","Turisme","ASTRA","OPEL","Platejat","B","1","430197.26","4582210.36",2.163999731,41.386546805
"2021S006530    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585","Dilluns","2021",11,"Novembre","15","07","Matí","No és causa del  vianant","Motocicleta","WW125EX2","HONDA","Negre","B","15","430197.26","4582210.36",2.163999731,41.386546805
"2021S001364    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585","Dimecres","2021",3,"Març","17","14","Tarda","No és causa del  vianant","Ciclomotor"," ","ES DESCONEIX","Verd","B","2","430197.26","4582210.36",2.163999731,41.386546805
"2021S001364    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585","Dimecres","2021",3,"Març","17","14","Tarda","No és causa del  vianant","Turisme","V 250 D","MERCEDES","Blanc","B","33","430197.26","4582210.36",2.163999731,41.386546805
"2021S000014    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585","Dissabte","2021",1,"Gener","2","14","Tarda","No és causa del  vianant","Turisme","5008","PEUGEOT","Blanc","B","3","430197.26","4582210.36",2.163999731,41.386546805
"2021S000014    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585","Dissabte","2021",1,"Gener","2","14","Tarda","No és causa del  vianant","Turisme","ASTRA+","OPEL","Gris","B","6","430197.26","4582210.36",2.163999731,41.386546805
"2021S002494    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",180208,"Londres","0052 0052","Dimecres","2021",5,"Maig","12","23","Nit","No és causa del  vianant","Turisme","COOPER AUT.","MINI","Blanc","B","4","428820.91","4582696.02",2.147482524,41.390800298
"2021S006917    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",180208,"Londres","0059 0059","Dimarts","2021",11,"Novembre","30","20","Tarda","No és causa del  vianant","Furgoneta","TRADE 75","NISSAN","Blanc","B","24","428863.96","4582780.37",2.147987491,41.391563819
"2021S006917    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",180208,"Londres","0059 0059","Dimarts","2021",11,"Novembre","30","20","Tarda","No és causa del  vianant","Motocicleta","BEVERLY","PIAGGIO","Blanc","A2","7","428863.96","4582780.37",2.147987491,41.391563819
"2021S004050    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",180208,"Londres","0075 0075","Dilluns","2021",7,"Juliol","19","14","Tarda","No és causa del  vianant","Motocicleta","BONNEVILLE A2","TRIUMPH","Marró","A","33","428994.95","4582904.58",2.149539582,41.392694116
"2021S004050    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",180208,"Londres","0075 0075","Dilluns","2021",7,"Juliol","19","14","Tarda","No és causa del  vianant","Turisme","LODGY","DACIA","Negre/Groc","B","29","428994.95","4582904.58",2.149539582,41.392694116
"2021S001343    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",180208,"Londres","0083 0083","Dimarts","2021",3,"Març","16","15","Tarda","No és causa del  vianant","Motocicleta","XP530D-A  (TMAX DX)","YAMAHA","Negre","A","4","429010.50","4582919.90",2.149723768,41.392833471
"2021S001343    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",180208,"Londres","0083 0083","Dimarts","2021",3,"Març","16","15","Tarda","No és causa del  vianant","Turisme","N5008 GT-LINE PURETECH","PEUGEOT","Blanc","B","37","429010.50","4582919.90",2.149723768,41.392833471
"2021S000215    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",180208,"Londres","0089 0089","Dijous","2021",1,"Gener","14","18","Tarda","No és causa del  vianant","Motocicleta","Z 750","KAWASAKI","Blanc","A","8","429027.43","4582936.59",2.149924301,41.392985287
"2021S000215    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",180208,"Londres","0089 0089","Dijous","2021",1,"Gener","14","18","Tarda","No és causa del  vianant","Turisme","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","429027.43","4582936.59",2.149924301,41.392985287
"2021S004934    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0120 0122","Dimecres","2021",9,"Setembre","8","07","Matí","No és causa del  vianant","Autobús","Desconegut","Desconegut","Vermell","Desconegut","Desconegut","429291.30","4582226.29",2.153163260,41.386611115
"2021S004934    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0120 0122","Dimecres","2021",9,"Setembre","8","07","Matí","No és causa del  vianant","Motocicleta","YP250R","YAMAHA","Blanc","A","27","429291.30","4582226.29",2.153163260,41.386611115
"2021S002498    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0131 0131","Dijous","2021",5,"Maig","13","13","Matí","No és causa del  vianant","Motocicleta","GS 500 F","SUZUKI","Negre","A","37","429332.04","4582298.74",2.153642025,41.387267229
"2021S002498    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0131 0131","Dijous","2021",5,"Maig","13","13","Matí","No és causa del  vianant","Motocicleta","LIBERTY","PIAGGIO","Desconegut","Desconegut","Desconegut","429332.04","4582298.74",2.153642025,41.387267229
"2021S002498    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0131 0131","Dijous","2021",5,"Maig","13","13","Matí","No és causa del  vianant","Taxi","TRANSIT CONNECT","FORD","Negre/Groc","B","4","429332.04","4582298.74",2.153642025,41.387267229
"2021S002066    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0131 0131","Dimarts","2021",4,"Abril","20","18","Tarda","No és causa del  vianant","Furgoneta","TRANSPORTER","VOLKSWAGEN","Groc","B","14","429332.04","4582298.74",2.153642025,41.387267229
"2021S002066    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0131 0131","Dimarts","2021",4,"Abril","20","18","Tarda","No és causa del  vianant","Motocicleta","NSC110MPD","HONDA","Blanc","B","27","429332.04","4582298.74",2.153642025,41.387267229
"2021S002564    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0133 0133","Diumenge","2021",5,"Maig","16","09","Matí","No és causa del  vianant","Motocicleta","YP400RA","YAMAHA","Blanc","A","45","429395.89","4582360.03",2.154398484,41.387824857
"2021S002564    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0133 0133","Diumenge","2021",5,"Maig","16","09","Matí","No és causa del  vianant","Turisme","GOLF 1.9","VOLKSWAGEN","Negre","B","10","429395.89","4582360.03",2.154398484,41.387824857
"2021S000565    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0154 0154","Dijous","2021",2,"Febrer","4","11","Matí","No és causa del  vianant","Motocicleta","GPD 125 A","YAMAHA","Blanc","B","14","429425.10","4582358.59",2.154747989,41.387814453
"2021S000565    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0154 0154","Dijous","2021",2,"Febrer","4","11","Matí","No és causa del  vianant","Turisme","C 180","MERCEDES","Gris","B","56","429425.10","4582358.59",2.154747989,41.387814453
"2021S001717    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0158 0158","Dissabte","2021",4,"Abril","3","14","Tarda","No és causa del  vianant","Motocicleta","SH 300","HONDA","granate","A2","7","429440.67","4582373.74",2.154932433,41.387952270
"2021S001717    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0158 0158","Dissabte","2021",4,"Abril","3","14","Tarda","No és causa del  vianant","Turisme","LEON 1.6","SEAT","Negre","B","5","429440.67","4582373.74",2.154932433,41.387952270
"2021S007233    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0160 0160","Dilluns","2021",12,"Desembre","13","14","Tarda","Altres","Motocicleta","LIBERTY 125 RST","PIAGGIO","Blanc","B","22","429480.72","4582412.95",2.155406844,41.388308935
"2021S004686    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0161 0161","Dimarts","2021",8,"Agost","24","18","Tarda","Altres","Motocicleta","SH125AD","HONDA","Negre","A1","13","429466.54","4582429.80",2.155235294,41.388459454
"2021S007612    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0173 0173","Dimarts","2021",12,"Desembre","28","18","Tarda","Desobeir el senyal del semàfor","Motocicleta","RKR","KEEWAY","Blanc","B","13","429518.00","4582480.05",2.155844886,41.388916552
"2021S000486    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0176 0176","Diumenge","2021",1,"Gener","31","11","Matí","No és causa del  vianant","Motocicleta","ANC 125","HONDA","Blanc","B","10","429542.44","4582469.77",2.156138377,41.388826106
"2021S000486    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0176 0176","Diumenge","2021",1,"Gener","31","11","Matí","No és causa del  vianant","Turisme","PUNTO","FIAT","Vermell","B","6","429542.44","4582469.77",2.156138377,41.388826106
"2021S006194    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0183 0185","Dilluns","2021",11,"Novembre","1","12","Matí","No és causa del  vianant","Autobús articulat","CITARO G","MERCEDES-BENZ","Groc","D","17","429583.22","4582544.37",2.156617416,41.389501576
"2021S006037    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0187 0189","Dilluns","2021",10,"Octubre","25","20","Tarda","No és causa del  vianant","Ciclomotor","NOVA 3000","EMCO","Verd","B","Desconegut","429591.34","4582552.32",2.156713605,41.389573890
"2021S006037    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0187 0189","Dilluns","2021",10,"Octubre","25","20","Tarda","No és causa del  vianant","Furgoneta","MASTER","RENAULT","Blanc","B","28","429591.34","4582552.32",2.156713605,41.389573890
"2021S001913    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0192 0192","Dimecres","2021",4,"Abril","14","09","Matí","No és causa del  vianant","Motocicleta","PEOPLE 125","KYMCO","Negre","B","19","429626.55","4582556.18",2.157134261,41.389611739
"2021S001913    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0192 0192","Dimecres","2021",4,"Abril","14","09","Matí","No és causa del  vianant","Motocicleta","WW125A","HONDA","Gris","B","23","429626.55","4582556.18",2.157134261,41.389611739
"2021S000720    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0197 0197","Dijous","2021",2,"Febrer","11","15","Tarda","No és causa del  vianant","Furgoneta","CRAFTER","VOLKSWAGEN","Blanc","Desconegut","Desconegut","429657.41","4582616.85",2.157496292,41.390160874
