"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_causa_mediata","Descripcio_torn","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2021S003970    ",9,"Sant Andreu",57,"la Trinitat Vella",34400,"Bàrcino","0092B0092B","Dijous","2021",7,"Juliol","15","20","Manca d'atenció a la conducció","Tarda","432689.75","4589137.68","2.193036952","41.449151664"
"2021S000188    ",9,"Sant Andreu",59,"el Bon Pastor",264308,"Potosí","0007 0007","Dimecres","2021",1,"Gener","13","14","Manca d'atenció a la conducció","Tarda","433350.12","4588457.04","2.20101731","41.443076499"
"2021S000094    ",9,"Sant Andreu",59,"el Bon Pastor",701266,"Litoral (Llobregat)","0030E0000","Divendres","2021",1,"Gener","8","08","Desobeir semàfor","Matí","433753.46","4588457.97","2.205845097","41.443118278"
"2021S002744    ",9,"Sant Andreu",59,"el Bon Pastor",701266,"Litoral (Llobregat)","0030S0000","Dimarts","2021",5,"Maig","25","15","No respectar distàncies","Tarda","433587.74","4588759.27","2.203828319","41.445818292"
"2021S007209    ",9,"Sant Andreu",57,"la Trinitat Vella",701502,"B-20 (Besòs)","001640000","Diumenge","2021",12,"Desembre","12","09","Manca d'atenció a la conducció","Matí","433093.58","4589068.89","2.197878773","41.448565879"
"2021S000730    ",9,"Sant Andreu",58,"Baró de Viver",701497,"B-10 (Llobregat)","000040000","Divendres","2021",2,"Febrer","12","15","No respectar distàncies","Tarda","433346.77","4589084.00","2.200907985","41.448723046"
"2021S002797    ",9,"Sant Andreu",59,"el Bon Pastor",18902,"Arbeca","0059 0061","Dijous","2021",5,"Maig","27","20","No respectar distàncies","Tarda","433926.02","4588042.75","2.207956043","41.439392745"
"2021S002666    ",9,"Sant Andreu",59,"el Bon Pastor",701498,"B-10 (Besòs)","000070000","Dijous","2021",5,"Maig","20","14","Manca d'atenció a la conducció","Tarda","433526.32","4588858.14","2.203082217","41.446703696"
"2021S002028    ",9,"Sant Andreu",58,"Baró de Viver",701631,"Pilar Miró","0003X0003X","Dimarts","2021",3,"Març","9","09","No determinada","Matí","433390.01","4589016.52","2.201433049","41.448118867"
"2021S000314    ",9,"Sant Andreu",58,"Baró de Viver",314100,"Santa Coloma","0114X0114X","Dimecres","2021",1,"Gener","20","14","Canvi de carril sense precaució","Tarda","433314.11","4589072.45","2.200518294","41.448616305"
"2021S002403    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dissabte","2021",5,"Maig","8","10","Manca d'atenció a la conducció","Matí","433767.29","4588494.32","2.206006652","41.443446813"
"2021S005744    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dijous","2021",10,"Octubre","14","09","Canvi de carril sense precaució","Matí","433767.29","4588494.32","2.206006652","41.443446813"
"2021S000863    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Divendres","2021",2,"Febrer","19","07","No respectar distàncies","Matí","433767.29","4588494.32","2.206006652","41.443446813"
"2021S001602    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000120000","Dissabte","2021",3,"Març","27","16","No determinada","Tarda","433806.80","4588470.27","2.206482217","41.443233462"
"2021S006500    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",45701,"Quinze","0037 0037","Dissabte","2021",11,"Novembre","13","11","Manca d'atenció a la conducció","Matí","431102.56","4586894.57","2.174292906","41.428814063"
"2021S005288    ",9,"Sant Andreu",61,"la Sagrera",250609,"Pegàs","0001 0001","Dijous","2021",9,"Setembre","23","07","No respectat pas de vianants","Matí","432122.56","4586564.87","2.186536379","41.425931455"
"2021S004278    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",362500,"Vilapicina","0009 0013","Dijous","2021",7,"Juliol","29","18","Manca d'atenció a la conducció","Tarda","430895.56","4587036.23","2.171799521","41.430072151"
"2021S001567    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",111704,"Escòcia","0030 0032","Divendres","2021",3,"Març","26","11","Altres","Matí","431804.39","4586881.59","2.182693231","41.428757083"
"2021S003199    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",111704,"Escòcia","0036 0036","Diumenge","2021",6,"Juny","13","15","Canvi de carril sense precaució","Tarda","431778.84","4586881.96","2.18238743","41.428758245"
"2021S006751    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",328604,"Subirats","0003 0003","Dimarts","2021",11,"Novembre","23","15","Manca d'atenció a la conducció","Tarda","431109.84","4586659.78","2.174406796","41.426700017"
"2021S003338    ",9,"Sant Andreu",61,"la Sagrera",17604,"Antilles","0002 0002","Divendres","2021",6,"Juny","18","16","Manca precaució incorporació circulació","Tarda","432184.48","4586472.17","2.187287753","41.425101768"
"2021S000859    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",111704,"Escòcia","0053 0061","Dijous","2021",2,"Febrer","18","22","Desobeir semàfor","Nit","431626.98","4586862.27","2.180572338","41.428567984"
"2021S000420    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",194406,"Maragall","0282 0284","Dimecres","2021",1,"Gener","27","09","Manca precaució incorporació circulació","Matí","430800.22","4586707.03","2.170696264","41.427098953"
"2021S004247    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",111704,"Escòcia","0081 0081","Dilluns","2021",7,"Juliol","26","11","No determinada","Matí","431536.16","4586863.86","2.179485311","41.428574564"
"2021S005606    ",8,"Nou Barris",45,"Porta",352008,"Valldemossa","0058 0058","Dijous","2021",10,"Octubre","7","13","No respectat pas de vianants","Matí","431107.75","4587653.26","2.174268491","41.435647755"
"2021S002638    ",9,"Sant Andreu",61,"la Sagrera",209900,"Meridiana","0302 0304","Dimecres","2021",5,"Maig","19","13","No respectar distàncies","Matí","432178.32","4586260.96","2.187237743","41.423198947"
"2021S006851    ",8,"Nou Barris",45,"Porta",282650,"Rio de Janeiro","0081 0081","Dissabte","2021",11,"Novembre","27","12","Desobeir semàfor","Matí","431694.80","4588010.93","2.181254051","41.438919338"
"2021S000622    ",8,"Nou Barris",47,"Can Peguera",130800,"Fonteta","0018B0018B","Dissabte","2021",2,"Febrer","6","14","No determinada","Tarda","430659.99","4587461.57","2.168931566","41.433882716"
"2021S003198    ",8,"Nou Barris",45,"Porta",119003,"Fabra i Puig","0226 0230","Diumenge","2021",6,"Juny","13","17","Altres","Tarda","431336.93","4587069.05","2.1770778","41.430405623"
"2021S003198    ",8,"Nou Barris",45,"Porta",119003,"Fabra i Puig","0226 0230","Diumenge","2021",6,"Juny","13","17","Manca d'atenció a la conducció","Tarda","431336.93","4587069.05","2.1770778","41.430405623"
"2021S001510    ",8,"Nou Barris",45,"Porta",119003,"Fabra i Puig","0140 0140","Dimecres","2021",3,"Març","24","08","No respectar distàncies","Matí","431662.95","4587059.51","2.180980483","41.43034752"
"2021S001034    ",8,"Nou Barris",45,"Porta",119003,"Fabra i Puig","0144 0144","Dissabte","2021",2,"Febrer","27","21","No determinada","Tarda","431636.77","4587060.31","2.180667086","41.430352496"
"2021S000054    ",8,"Nou Barris",45,"Porta",289852,"Rosselló i Porcel","0019 0019","Dimarts","2021",1,"Gener","5","10","Desconegut","Matí","431659.89","4587799.16","2.180860179","41.437009029"
"2021S006441    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",119003,"Fabra i Puig","0175 0175","Dijous","2021",11,"Novembre","11","07","Manca precaució incorporació circulació","Matí","431390.90","4587039.51","2.177727033","41.430144181"
"2021S003574    ",8,"Nou Barris",45,"Porta",8206,"Alella","0045 0045","Dimarts","2021",6,"Juny","29","08","Manca d'atenció a la conducció","Matí","431339.31","4587183.09","2.177093321","41.431432945"
"2021S005697    ",8,"Nou Barris",45,"Porta",256401,"Pintor Alsamora","0002 0002","Dimarts","2021",10,"Octubre","12","00","Manca d'atenció a la conducció","Nit","431788.20","4587509.78","2.182428552","41.4344136"
"2021S006071    ",8,"Nou Barris",45,"Porta",351901,"Valldaura","0294 0294","Dimecres","2021",10,"Octubre","27","10","Altres","Matí","431927.43","4588064.59","2.184032338","41.439422402"
"2021S001883    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",24304,"Arnau d'Oms","0007 0007","Dilluns","2021",4,"Abril","12","19","Manca d'atenció a la conducció","Tarda","431339.83","4586894.05","2.177132393","41.428829708"
